Age,Gender,Weight (kg),protein_per_kg
56.32,Male,89.8,1.2120267260579063
46.67,Male,127.08,0.5970254957507083
47.1,Female,97.28,0.9619654605263156
29.21,Female,120.86,0.7122290253185504
47.21,Female,80.39,1.2632168180121903
59.15,Female,89.67,1.1019292963086875
54.59,Female,87.32,0.8197434722858452
21.29,Female,101.32,0.6722266087643112
54.3,Female,86.13,1.21862301172646
44.9,Male,92.73,1.0528415830906934
43.81,Male,86.72,1.4110931734317345
26.19,Male,128.23,0.9182718552600796
38.55,Male,108.01,0.790852698824183
33.65,Male,125.28,0.6630747126436781
42.86,Female,110.09,1.0269779271505133
46.27,Female,88.42,1.0804116715675187
19.68,Female,119.82,1.096394591887832
36.52,Female,123.4,0.9908427876823338
59.04,Male,85.89,1.0061706834322972
28.05,Female,101.59,0.8473274928634708
59.21,Male,123.08,0.9639259018524536
58.3,Male,90.72,1.3881172839506173
32.09,Female,108.95,1.4561725562184489
23.09,Female,115.75,0.9371922246220302
48.78,Male,106.39,0.950559263088636
34.77,Female,111.88,1.0078655702538435
35.91,Male,99.16,0.7877168212989109
45.39,Male,93.59,1.0403889304412866
47.17,Female,88.32,1.4222146739130437
35.51,Male,109.95,0.7792633015006821
24.98,Male,112.8,0.7641843971631206
20.08,Male,101.28,1.0416666666666667
53.43,Female,116.81,0.8584881431384299
32.19,Female,102.72,0.8691588785046729
23.1,Male,84.08,0.8447906755470981
41.1,Female,94.44,1.506882676831851
39.17,Male,85.08,0.8878702397743301
29.3,Female,88.39,1.279330240977486
21.63,Female,107.5,0.7713488372093024
53.64,Male,126.11,0.8092141780984854
23.16,Male,106.75,1.1428571428571428
40.05,Male,88.71,0.6930447525645361
47.04,Female,89.02,1.3928330712199506
25.9,Male,127.8,0.9275430359937404
35.99,Male,109.83,1.1236456341618866
44.12,Female,82.87,1.8252684928200795
38.76,Female,105.62,0.6886953228555197
29.12,Female,88.25,1.28657223796034
47.88,Male,93.86,1.2109524824206264
50.05,Female,93.55,0.9491181186531268
53.88,Male,116.1,1.0708010335917313
37.65,Female,86.02,0.977563357358754
49.16,Female,82.43,0.9465000606575276
57.01,Male,82.99,0.9461380889263766
23.38,Male,83.28,1.0423871277617676
32.99,Female,114.54,0.8448576916361096
33.88,Female,87.77,1.117238236299419
35.37,Female,100.55,0.7016409746394828
26.78,Male,102.5,0.6248780487804878
25.44,Female,81.5,1.192638036809816
22.94,Male,108.78,0.7113439970582828
48.92,Female,105.42,0.9641434262948207
54.98,Female,91.48,0.9879755137735023
28.0,Male,101.37,0.8551839794811088
53.91,Male,83.6,2.202272727272728
32.42,Female,116.91,0.8028397912924472
28.88,Male,106.81,1.0024342290047747
44.97,Male,117.81,0.8119005177828708
32.98,Female,105.73,0.7059491156719947
35.91,Female,86.49,1.0031217481789805
43.24,Male,82.82,0.7595991306447718
49.2,Male,83.62,1.2848600813202582
55.15,Female,130.34,0.7798833819241983
58.02,Male,109.6,1.4684306569343066
57.0,Female,112.61,0.5964834384157712
22.79,Female,108.57,0.7117067329833288
50.3,Female,90.79,1.127657230972574
37.71,Male,85.61,0.9950940310711364
19.06,Male,98.51,1.0253781341995736
47.93,Male,84.33,1.1057749318154868
51.73,Female,80.22,0.8975317875841436
45.74,Male,103.53,0.6397179561479764
18.8,Female,82.03,0.8674875045714981
22.09,Female,106.16,0.7791070082893745
27.74,Male,87.73,1.2424484212926024
42.94,Female,93.9,1.1080937167199147
41.19,Male,82.87,1.1229636780499577
47.37,Male,89.8,1.3806236080178174
33.67,Male,109.95,0.8640291041382446
18.18,Female,91.55,1.2229382850901147
44.01,Male,125.03,0.8075661841158122
35.06,Male,100.08,0.701538768984812
51.65,Male,82.2,1.0746958637469586
18.67,Female,94.49,1.250820192612975
36.26,Female,95.74,1.319197827449342
18.08,Male,125.82,0.9402320775711334
18.09,Male,118.59,0.6837844674930432
56.75,Female,96.06,0.8541536539662711
21.2,Male,101.7,0.6709931170108161
45.38,Male,113.43,0.7361368244732434
28.07,Male,128.63,0.5268599860063748
38.48,Female,94.13,0.8615744183575905
21.86,Female,106.63,0.7774547500703368
51.92,Female,105.62,1.0163794735845484
26.06,Male,87.15,1.4537005163511187
56.86,Male,81.82,1.1062087509166465
46.69,Female,127.16,0.7628971374646115
36.74,Male,88.52,0.978197017623136
26.61,Female,106.01,0.83614753325158
36.96,Male,124.2,0.7156199677938808
43.26,Male,82.45,1.3530624620982414
39.12,Female,106.76,0.8051704758336454
31.05,Male,85.97,1.3046411538908922
42.98,Male,96.45,1.050803525142561
34.32,Male,88.67,1.1115371602571331
53.24,Female,93.61,0.6941566072000855
23.36,Male,81.41,1.0578553003316546
33.52,Female,80.2,0.9643391521197008
44.94,Female,118.38,0.8139888494678156
29.63,Female,120.47,0.7503942890346145
38.62,Male,102.84,1.0995721509140413
51.55,Female,86.64,1.1778624192059095
36.86,Female,87.06,1.2119228118538938
24.13,Male,86.54,1.3742777906170556
54.16,Female,84.06,2.199857244825125
18.96,Female,99.07,1.0069647723831636
44.76,Male,89.72,1.2596968345965225
28.93,Male,125.45,0.6106815464328418
44.05,Male,94.34,1.2536569853720585
18.92,Male,88.95,1.1372681281618886
24.29,Female,87.07,1.3685540369817388
28.68,Female,126.74,0.6103045605175951
38.77,Female,105.59,0.70196041291789
43.05,Female,113.33,1.0185299567634345
18.0,Male,92.55,1.227228525121556
36.19,Male,85.48,0.9427936359382312
46.71,Female,82.12,1.132489040428641
26.01,Female,125.77,0.5207919217619464
31.88,Female,97.72,1.125665165779779
50.09,Female,96.43,1.252514777558851
35.46,Female,110.23,0.7760137893495419
26.84,Male,89.48,0.9189763075547608
53.8,Male,126.4,0.8094145569620252
35.59,Male,89.43,1.0749189310074918
56.05,Female,108.46,1.1052922736492716
37.08,Female,124.35,0.7112183353437878
41.95,Male,84.87,1.3275597973371038
19.31,Male,88.14,0.8877921488540957
29.23,Female,86.06,0.8984429467813153
30.78,Female,86.39,1.304201875217039
22.95,Male,82.68,1.074020319303338
18.0,Female,126.28,0.9304719670573328
47.93,Male,84.2,1.1034441805225652
21.89,Female,86.17,1.156551003829639
37.05,Female,88.74,0.9679963939598828
37.75,Female,122.88,0.7494303385416667
55.04,Male,128.21,0.69011777552453
31.25,Female,86.69,1.29184450340293
23.32,Male,83.87,0.8402289257183736
27.93,Male,81.57,1.171509133259777
34.81,Female,85.51,0.7670447900830312
44.15,Male,81.43,1.84514306766548
18.81,Male,111.51,0.5396825396825397
50.97,Male,102.86,1.220785533735174
40.31,Male,106.03,0.9156842403093464
47.82,Male,94.37,1.2034544876549749
35.11,Female,126.87,0.9368645069756444
31.76,Male,85.29,0.9281275647789892
44.42,Male,85.65,1.4336252189141856
28.28,Female,127.87,0.54039258622038
34.31,Male,101.58,0.917208111833038
37.97,Female,85.45,0.9952018724400234
28.02,Female,121.8,1.0502463054187192
50.67,Male,89.05,1.2535654126895002
33.84,Female,112.61,0.9992007814581298
42.03,Female,85.2,1.3152582159624413
23.23,Female,80.58,1.0706130553487216
55.92,Female,85.06,1.244885962849753
36.08,Male,124.05,0.9798468359532446
49.88,Female,80.52,1.0484351713859912
32.25,Male,85.88,0.9219841639496974
51.77,Female,81.91,1.0868025882065682
30.23,Male,113.49,0.8150497841219491
33.09,Male,106.23,0.7020615645297938
57.94,Male,102.6,0.8688109161793373
22.16,Female,101.86,0.9192028274101708
49.96,Female,96.25,1.2555844155844156
18.11,Female,92.43,1.2123769338959212
38.02,Female,81.79,0.9925418755349064
49.85,Male,87.05,1.7504882251579552
39.11,Male,127.62,0.7907067857702554
51.21,Male,102.58,1.2253850653148763
19.99,Female,123.82,0.905104183492166
37.57,Female,80.93,1.0084023229951808
53.0,Male,105.34,0.644484526295804
48.29,Female,87.88,1.5822712790168414
40.11,Female,81.37,1.1840973331694726
43.12,Female,109.48,1.0325173547679942
20.22,Female,129.08,0.6365819646730709
44.76,Male,118.55,0.8118093631379165
39.03,Male,107.26,0.8015103486854372
38.6,Female,85.92,0.99231843575419
36.35,Male,89.89,1.0564022694404271
51.65,Male,104.63,1.1078084679346267
49.4,Female,82.18,0.8902409345339497
20.05,Male,128.02,0.5611623183877519
33.84,Female,114.9,0.8114882506527414
22.9,Male,107.25,1.136223776223776
54.19,Female,83.36,2.2057341650671787
51.97,Male,105.17,1.0211086811828467
50.04,Female,91.17,1.3327849073160032
56.6,Male,112.64,0.599609375
18.0,Female,83.93,0.9347074943405218
25.09,Female,81.46,0.9582617235452984
54.16,Female,86.11,1.253977470677041
21.64,Male,96.35,0.8053969901401141
29.19,Female,86.37,0.8939446567095055
55.92,Female,82.6,1.202784503631961
45.36,Female,81.65,1.496631965707287
23.12,Male,108.29,0.7115153753809216
57.96,Male,90.0,1.395222222222222
44.02,Female,83.37,1.7905721482547678
21.01,Male,81.03,0.8048870788596816
50.55,Male,88.69,0.9346036757244336
52.06,Female,80.01,0.897137857767779
48.7,Female,81.9,1.5811965811965811
45.18,Male,88.81,0.7836955297826821
28.59,Male,121.59,0.7052389176741508
35.8,Female,90.7,1.0562293274531422
46.02,Female,108.76,0.9635895549834498
57.05,Male,81.06,1.124228966197878
26.86,Male,104.07,1.1649851061785337
55.36,Female,129.96,0.7699292089873807
33.64,Female,112.09,1.007761620126684
58.86,Male,88.37,1.3193391422428429
27.69,Female,85.08,0.7851433944522802
29.81,Male,89.52,1.1300268096514745
29.79,Female,101.08,0.7689948555599526
58.71,Female,121.77,0.5766609181243327
22.95,Male,86.99,0.928382572709507
42.94,Male,102.29,0.9089842604360152
28.14,Female,122.06,1.045387514337211
24.81,Male,120.58,0.7356941449659976
38.84,Female,86.53,1.155206286836935
33.87,Female,115.26,0.8022731216380357
38.59,Female,102.08,1.1088362068965518
29.16,Female,85.31,2.02590552104091
47.05,Female,84.97,1.1631163940214193
21.71,Male,106.93,1.0840736930702328
57.16,Male,97.47,1.34646557915256
38.82,Male,101.48,1.1095782420181317
34.47,Female,124.86,0.6603395803299696
48.7,Male,88.21,0.8233760344632128
29.35,Male,85.8,1.0715617715617716
48.17,Male,87.0,1.593103448275862
57.32,Male,85.51,0.953455736171208
51.75,Female,85.03,1.29483711631189
53.28,Female,81.3,0.8437884378843789
23.21,Female,84.11,0.8385447628106052
55.21,Male,119.24,0.6981717544448172
52.84,Male,82.81,0.8176548725999274
25.28,Male,81.5,0.9558282208588956
28.88,Male,86.69,1.073018802630061
31.73,Male,97.56,1.1296637966379663
27.96,Male,127.54,0.5309706758663948
56.45,Female,128.7,0.5450660450660452
56.13,Male,88.63,1.288954078754372
45.61,Female,109.32,0.9568240029271864
47.13,Male,85.11,1.170485254376689
35.08,Male,102.43,0.99990237235185
18.0,Female,118.78,0.6917831284728069
44.37,Male,94.73,1.2613744325979095
43.15,Male,94.27,1.0981224143417845
57.36,Male,82.23,1.2709473428189226
51.04,Male,108.93,0.6593225006885155
36.8,Male,88.9,0.972103487064117
22.16,Female,108.0,1.073611111111111
38.65,Male,85.69,0.8850507643832419
28.7,Female,87.93,1.7558284999431364
55.97,Male,93.37,0.8661240227053657
32.12,Female,88.56,0.98340108401084
22.53,Male,87.94,0.9126677279963612
58.95,Male,125.64,0.7574021012416428
22.81,Male,106.72,0.5718703148425788
58.65,Male,97.08,1.13442521631644
19.37,Female,111.58,0.5388062376770031
49.09,Female,82.41,1.5609756097560974
43.14,Female,127.85,1.2830660930778257
40.05,Male,87.67,0.6906581498802327
54.12,Female,116.89,1.0496193001967662
32.17,Female,83.85,0.8762075134168158
39.95,Male,81.83,1.1741415128925825
20.23,Male,82.87,1.121636297815856
30.42,Female,89.41,1.1310815345039704
49.99,Male,86.69,1.7547583342946131
22.2,Female,96.51,1.1196767174386073
52.05,Female,117.02,0.8012305588788242
54.08,Female,116.6,1.0602058319039451
54.28,Female,115.41,1.080235681483407
47.68,Female,115.38,0.9758190327613104
29.08,Male,81.0,1.1996296296296296
39.34,Female,86.39,1.160898252112513
21.82,Female,117.19,0.8429046847000597
33.92,Male,112.16,0.9978601997146932
25.87,Male,127.73,0.9260941047522118
42.58,Female,96.17,0.8587917229905376
36.35,Female,111.91,0.7117326423018497
49.04,Female,81.68,0.9505386875612144
35.32,Male,101.3,1.0122408687068116
32.88,Male,81.64,0.9473297403233708
52.87,Male,115.13,0.9193954659949622
42.82,Female,128.45,1.2815881666017908
41.05,Male,120.69,0.6667495235727898
40.63,Female,82.11,1.5431737912556327
44.0,Male,86.56,1.4150878003696856
54.15,Female,126.42,0.8108685334598956
44.27,Male,94.44,1.2561414654807286
28.11,Male,84.66,0.7853768013229387
27.82,Female,114.63,0.7985693099537644
33.86,Male,115.57,0.7979579475642468
55.46,Female,118.62,0.7057831731579834
28.85,Male,121.38,0.8234470258691713
41.07,Female,120.75,0.6594616977225672
20.99,Male,100.4,0.6770916334661354
56.08,Male,110.26,0.9604571013966988
51.75,Female,85.01,1.295965180566992
26.71,Male,102.77,0.6319937725017029
41.17,Female,94.23,1.1457073118964236
19.05,Male,82.9,0.8814234016887815
22.9,Male,87.9,0.9186575654152446
26.82,Female,107.53,0.9163954245326886
27.37,Female,89.6,0.8930803571428572
26.22,Male,85.99,1.1786254215606466
50.0,Female,95.55,0.9320774463631608
52.72,Female,84.16,1.1905893536121674
54.24,Female,86.41,1.201365582687189
51.92,Female,84.35,1.3002963841138118
26.82,Female,104.07,1.1634476794465265
40.7,Male,82.29,1.135131850771661
27.49,Male,89.12,1.3158662477558347
42.94,Male,82.8,0.753864734299517
39.7,Male,80.09,1.175177924834561
21.9,Male,117.16,0.8368897234551042
56.27,Female,87.41,1.3128932616405449
22.93,Male,81.65,0.9375382731169626
27.94,Male,128.16,0.5379993757802747
31.17,Male,87.7,1.329988597491448
50.97,Female,88.57,1.2566331715027663
22.88,Female,81.57,0.9452004413387276
22.89,Female,81.45,0.9478207489257212
40.3,Female,81.34,1.1717482173592328
46.52,Female,88.18,1.4102971195282377
53.51,Male,126.42,0.8151400094921689
32.24,Male,85.42,0.92765160383985
59.11,Female,86.97,0.9878118891571808
39.99,Male,106.84,0.9189442156495696
44.09,Female,86.21,1.4189769168309945
30.47,Female,90.87,1.2329701771761858
32.24,Male,84.32,0.8805740037950665
42.51,Female,82.64,0.7539932236205228
45.97,Male,89.37,1.057513707060535
51.67,Female,85.7,1.578879813302217
46.78,Male,87.25,1.842406876790831
55.93,Male,93.71,0.8711983779746025
20.01,Female,83.91,1.1028482898343464
48.66,Female,82.82,1.29340738951944
20.14,Male,82.8,1.1008454106280194
26.16,Male,127.76,0.9226675015654352
58.06,Male,90.75,1.3916253443526172
30.43,Male,85.32,1.332395686826067
58.71,Female,96.91,1.1299143535238882
35.71,Male,84.67,1.1600330695641905
48.19,Male,129.52,0.83624150710315
49.72,Male,96.87,1.241664085888304
29.19,Female,81.84,1.6660557184750733
28.73,Female,125.2,0.6103833865814696
37.95,Male,83.75,1.176
47.64,Female,114.48,0.9876834381551362
47.27,Female,84.7,1.1636363636363636
20.98,Male,86.87,0.9106711177621734
22.77,Female,82.95,1.0481012658227848
32.71,Female,106.25,0.6904470588235294
47.27,Female,127.94,0.7591839924964827
39.33,Female,80.72,1.1977205153617445
51.22,Male,102.85,1.2185707340787555
32.01,Female,88.31,0.984146755746801
36.01,Female,100.27,0.7793956317941558
46.3,Female,88.61,1.411465974494978
30.07,Male,91.03,1.23014390860156
18.0,Male,81.56,1.312408043158411
50.09,Female,87.37,1.760444088359849
19.0,Female,88.48,1.1384493670886076
35.89,Female,121.5,0.6856790123456791
48.95,Male,105.21,0.9625510882995914
55.02,Male,85.96,1.1867147510469986
42.79,Male,83.22,1.3461908195145398
20.09,Male,120.19,1.0963474498710375
58.94,Female,88.11,1.328339575530587
44.1,Female,89.56,1.439258597588209
53.29,Male,123.92,0.5599580374435119
44.46,Female,124.87,0.8103627772883799
39.11,Female,102.76,1.101985208252238
55.77,Female,110.05,0.9580190822353476
45.89,Female,88.49,1.078087919538931
40.02,Female,106.35,0.9241184767277856
52.01,Female,104.64,1.1147744648318043
30.13,Male,121.96,0.7930469006231552
19.8,Male,124.68,0.8977382098171318
58.09,Female,81.78,1.2470041574957202
43.32,Female,94.35,1.1030206677265502
27.69,Female,87.03,1.2642766862001609
49.55,Male,80.36,1.0517670482827275
30.16,Female,107.29,1.1086774163482152
24.91,Female,87.05,1.2987937966685814
50.14,Male,89.21,0.9291559242237418
29.25,Male,121.49,0.8233599473207672
18.0,Female,119.06,0.6894003023685537
54.97,Male,84.36,1.2140825035561875
54.34,Female,86.16,1.3789461467038069
26.68,Female,89.64,0.8885542168674699
22.16,Male,110.42,1.1853830827748597
21.82,Female,110.13,1.1929537818941252
29.07,Female,107.32,0.9851844949683192
42.01,Female,88.49,1.0267826873093004
22.29,Female,95.49,1.1403288302440049
32.15,Female,85.12,0.9179981203007518
38.97,Male,86.6,1.1564665127020786
42.54,Male,113.44,1.0156029619181943
34.3,Female,112.68,0.9992012779552716
24.97,Female,88.18,1.2804490814243592
28.97,Female,87.6,1.761529680365297
43.99,Male,125.44,0.8137755102040817
56.16,Female,88.33,1.2940110947582928
41.02,Female,100.43,1.135218560191178
47.82,Female,128.91,0.8399658676596075
29.98,Male,113.31,0.8042538169623157
29.04,Female,87.27,1.7716282800504184
24.95,Female,81.32,1.206468273487457
19.07,Male,89.34,1.125923438549362
49.23,Male,82.91,1.47436979857677
48.76,Female,83.07,1.293126279041772
18.0,Male,126.57,0.9370308919965236
35.86,Male,100.0,0.7967
23.37,Female,106.75,1.1506323185011709
31.74,Female,126.61,0.9706184345628308
26.63,Male,88.26,1.346702923181509
56.21,Male,82.19,1.2030660664314394
54.53,Female,86.51,1.188648711131661
19.41,Male,98.59,1.026371842986104
42.53,Female,110.31,1.0234792856495332
27.8,Female,101.46,0.8418095801301005
19.08,Male,95.13,1.2574371912120257
23.11,Male,107.62,1.1327820107786657
59.2,Female,87.83,1.3328020038711148
24.94,Female,81.68,1.1928256611165524
22.07,Female,86.77,1.155583727094618
59.23,Female,96.65,1.1404035178479048
23.13,Male,119.74,0.930766661099048
24.88,Female,112.95,0.7635236830455954
32.22,Male,113.53,0.8554567074781996
56.01,Male,125.54,0.9521268121714196
57.96,Male,108.85,1.1244832338079929
21.1,Female,81.52,0.8025024533856723
23.02,Female,108.38,0.7104631850894999
30.99,Female,87.18,1.295021793989447
23.56,Female,81.45,0.949416820135052
39.97,Male,106.06,0.91608523477277
51.89,Male,105.25,1.1012826603325416
45.16,Male,89.02,0.7737587059087845
36.75,Female,124.3,0.7079646017699115
49.92,Male,80.85,1.0535559678416824
43.81,Male,97.39,0.9645754184207824
19.8,Male,101.23,1.043070236096019
27.4,Male,89.43,0.8866152297886615
19.93,Female,101.25,1.0485925925925923
57.3,Female,111.96,0.6090568060021436
18.16,Male,118.74,0.6929425635843018
43.27,Female,82.09,1.357168960896577
25.46,Female,88.18,1.2713767294171012
43.28,Male,128.2,1.2824492979719189
57.72,Male,109.31,1.4716860305553014
56.05,Male,117.14,0.7036878948267031
28.74,Male,120.01,0.8265144571285725
25.85,Female,87.02,1.4471385888301542
51.94,Male,104.68,1.0213030187237293
34.09,Male,123.83,0.6656706775417912
35.48,Female,102.22,0.949324985325768
54.86,Male,128.28,0.6918459619582163
30.17,Male,101.1,0.766271018793274
50.18,Male,95.34,0.9263687853996224
37.13,Female,103.72,1.1007520246818356
59.15,Female,97.66,1.1347532254761417
18.06,Female,88.97,0.9212093964257614
33.91,Female,112.31,0.9989315288042028
44.86,Male,80.1,1.885143570536829
32.01,Male,97.99,1.1220532707419126
55.7,Male,88.6,0.9968397291196388
21.03,Male,86.74,0.9156098685727462
24.42,Female,87.23,1.3771638197867704
20.06,Male,128.47,0.6362574920214836
20.05,Female,93.05,1.155400322407308
27.89,Female,121.75,1.0469815195071868
18.0,Male,126.99,0.9366879281833216
42.99,Male,96.32,1.0451619601328903
22.91,Female,107.19,0.5795316727306652
21.89,Male,103.08,0.8923166472642609
55.52,Male,83.72,1.2562111801242235
26.57,Female,88.12,1.8519064911484333
54.18,Male,83.12,2.2225697786333014
27.05,Female,108.31,0.906564490813406
30.3,Female,121.55,0.7958041958041958
50.25,Female,89.31,0.9220691971783674
57.2,Female,96.1,0.8539021852237254
50.72,Male,88.49,1.2674878517346593
38.95,Female,107.79,0.7931162445495871
22.84,Male,114.87,0.9476799860712108
39.01,Male,109.0,0.7907339449541284
42.75,Male,108.79,0.9509146061218862
48.17,Female,93.98,1.2091934454139175
41.76,Female,97.59,0.9529664924684906
20.06,Female,85.1,1.1337250293772034
49.5,Female,88.78,0.8178643838702411
49.21,Male,81.75,0.8994495412844037
22.16,Male,102.67,0.889451641180481
21.09,Female,100.64,0.6795508744038156
22.48,Male,107.19,0.7699412258606213
57.03,Female,82.4,1.2634708737864078
40.87,Male,82.76,1.278274528757854
22.87,Female,114.25,0.9409190371991248
47.31,Male,89.02,1.375758256571557
58.17,Female,89.63,1.406337163896017
30.87,Male,87.31,1.3425724430191273
54.79,Male,86.46,1.171293083506824
36.22,Female,90.86,1.0571208452564385
26.06,Female,111.37,0.6439795277004579
36.07,Female,95.34,1.3112020138451856
45.15,Female,88.38,0.7833220185562345
18.68,Female,86.1,1.4585365853658538
18.0,Female,81.66,1.3103110457996572
44.12,Male,82.51,1.827778451096837
52.01,Male,85.71,1.1926262979815658
44.65,Male,80.61,1.1260389529835009
19.03,Male,88.85,0.8902644907146877
54.01,Female,126.83,0.8105337853820074
28.21,Male,114.53,0.8022352222125206
21.0,Male,92.79,1.1088479362000214
34.2,Male,91.55,0.7280174767886401
22.7,Male,106.51,1.148906205990048
19.02,Female,94.43,1.2620989092449433
44.04,Female,124.81,0.8141975803220896
51.89,Male,104.8,1.0196564885496184
51.98,Male,85.84,0.9932432432432432
21.16,Male,81.72,0.7863436123348019
23.82,Male,83.22,1.0585195866378274
54.04,Female,125.4,0.8239234449760765
47.62,Female,80.75,0.9003095975232198
19.87,Male,86.46,1.1069858894286375
37.18,Female,123.75,0.7104646464646465
46.9,Male,86.54,1.858909174948001
27.45,Female,102.93,0.6279024579811522
46.78,Female,88.46,1.413294144245987
21.14,Female,96.9,0.7969040247678018
41.48,Male,81.52,1.551153091265947
24.02,Male,88.2,0.7827664399092971
23.39,Male,107.2,0.572481343283582
53.2,Female,82.48,0.8328079534432589
27.27,Male,89.16,1.319650067294751
56.71,Male,82.19,1.112057427910938
29.72,Female,113.73,0.8090213663940913
27.02,Female,89.03,0.9172189149724812
26.76,Female,80.65,0.9859888406695596
51.97,Female,85.19,1.286653363070783
54.2,Male,84.17,2.201972199120827
46.78,Female,82.61,1.124198038978332
35.58,Female,90.7,1.0468577728776185
48.88,Male,82.43,1.5647215819483196
36.38,Male,83.3,1.1770708283313325
19.87,Male,92.78,1.156714809226126
47.12,Female,87.6,1.4284246575342463
40.76,Female,101.53,1.1291243967300306
18.19,Male,125.89,0.9389943601556914
44.01,Male,97.73,0.962038268699478
52.22,Female,86.47,1.175089626460044
48.26,Female,83.56,1.1115366203925323
19.1,Female,97.68,1.0286650286650287
44.18,Female,97.87,0.966383978747318
47.33,Female,98.29,0.9630684708515616
57.94,Female,109.63,1.112834078263249
51.98,Female,84.89,1.1982565673224173
43.29,Male,96.01,1.0418706384751588
18.15,Male,125.7,0.9444709626093876
21.93,Female,98.3,1.0604272634791454
54.1,Female,116.92,0.8525487512829285
24.7,Female,105.29,0.7598062494064013
45.62,Male,103.66,0.6364074860119622
43.53,Male,97.66,0.9642637722711448
44.96,Female,89.67,1.2626296420207428
29.09,Male,87.28,1.7652383134738772
47.74,Male,114.5,0.9816593886462882
51.96,Female,84.38,1.2984119459587582
58.02,Male,109.34,1.4698189134808854
55.86,Female,108.41,1.1099529563693389
54.23,Male,86.95,1.2348476135710178
59.16,Female,85.64,1.003386268099019
24.09,Male,87.21,1.377823644077514
50.19,Male,86.75,1.765994236311239
42.64,Female,83.15,0.7473241130487072
24.75,Female,88.49,1.2733642219459826
48.77,Female,82.2,1.5654501216545011
36.17,Male,85.52,0.9335827876520112
31.9,Male,87.94,0.9899931771662498
25.49,Female,86.53,1.180168727608922
18.34,Female,82.59,1.303063324857731
38.67,Female,85.29,0.8915464884511666
33.86,Female,92.02,0.7186481199739186
20.95,Female,88.42,1.3426826509839402
34.84,Male,100.41,0.7026192610297779
22.47,Male,98.69,1.0625189988853987
29.77,Female,100.57,0.7696132047330219
19.66,Male,127.77,0.5652344055725131
56.3,Male,93.85,0.8583910495471497
39.82,Male,87.7,0.6935005701254275
55.17,Male,87.13,1.1638930333983704
47.04,Male,126.92,0.5967538606996533
59.06,Female,96.49,1.1374235672090374
41.3,Female,81.41,1.548212750276379
27.02,Female,80.34,0.9843166542195668
29.22,Male,87.97,1.7518472206434013
43.45,Female,81.31,1.5610625999262084
23.5,Female,117.5,0.9902978723404255
36.03,Female,100.2,0.7840319361277445
18.71,Male,127.49,0.7362930425915759
46.86,Female,88.34,1.414308354086484
50.71,Male,102.65,1.2227959084266926
44.62,Female,81.12,1.5067800788954635
57.0,Female,96.37,1.3627684964200475
28.68,Male,87.79,1.3050461328169494
30.55,Female,112.56,0.8208955223880597
58.79,Female,123.51,0.9600842037082016
40.03,Male,93.79,1.0797526388740804
44.81,Female,81.63,1.5015312997672423
49.01,Male,81.87,0.9644558446317332
45.94,Female,104.37,0.6285331033821979
41.87,Female,87.81,1.0334813802528189
51.45,Female,81.87,1.08660070844021
20.69,Female,125.6,1.3869426751592355
40.54,Male,106.36,0.9229033471229784
25.18,Male,81.7,0.9525091799265604
55.02,Male,118.48,0.7058575286968264
40.74,Male,82.63,1.1235628706281011
47.07,Female,88.98,1.378399640368622
19.8,Male,92.13,1.1631390426571149
42.58,Female,93.96,1.1147296722009363
26.85,Female,80.7,0.9840148698884758
57.95,Male,82.18,1.2392309564370894
19.61,Female,93.08,1.1581435324452083
55.6,Male,107.84,1.1121105341246291
34.71,Male,101.46,1.0112359550561798
52.2,Male,105.67,1.022712217280212
24.99,Male,105.33,0.7558150574385265
22.6,Female,116.55,1.00995280995281
44.76,Male,113.02,0.7444700053087949
56.28,Male,125.55,0.7604141776184787
38.87,Male,85.9,1.167403958090803
56.22,Female,88.53,0.9977408787981474
42.75,Female,82.78,1.343078038173472
50.75,Female,102.11,1.2185877974733133
29.12,Female,86.54,1.064478853709267
50.04,Female,90.33,1.3424111590833612
56.94,Male,81.54,1.2869757174392935
26.85,Male,104.83,1.1600686826290183
51.92,Male,84.44,1.288252013263856
31.8,Female,84.3,0.8748517200474496
23.04,Male,107.53,1.1380079977680648
53.2,Female,84.87,1.1873453517143866
55.78,Male,92.98,0.8755646375564636
36.08,Female,123.17,0.9834375253714378
19.16,Male,87.72,0.8969448244414046
24.47,Female,123.84,0.7435400516795865
19.76,Female,120.19,1.0895249188784424
51.65,Male,85.07,1.19195956271306
44.61,Female,88.22,0.790183631829517
39.05,Male,84.9,0.8876325088339222
29.03,Male,87.17,1.0705517953424342
34.88,Male,101.96,0.999019223224794
31.88,Female,84.26,0.8760977925468786
35.08,Female,86.03,0.758340113913751
56.85,Male,122.81,0.643677224981679
24.5,Male,112.17,0.7728447891593118
53.27,Female,84.06,1.192957411372829
50.93,Female,108.6,0.6567219152854512
32.43,Male,126.95,0.964552973611658
52.0,Female,104.43,1.105237958441061
57.59,Female,121.02,0.65352834242274
54.39,Female,128.91,0.6879218059111009
18.65,Male,94.83,1.2590952230306869
33.95,Female,102.29,0.9070290350962948
29.16,Female,86.89,0.7805271032339739
18.89,Female,95.58,1.2397991211550534
37.15,Male,123.93,0.7085451464536432
50.99,Female,115.34,0.9613317149297728
20.09,Male,100.65,1.0435171385991058
23.16,Female,114.24,0.9442401960784316
30.48,Female,80.05,1.509431605246721
37.74,Male,87.95,1.952586696986924
29.98,Female,121.84,0.7888214051214708
47.13,Female,81.83,1.1418795062935354
